annotation_id,annotation_name,size,linkout,date_download,go_download_link
R-SCE-5693616,Presynaptic phase of homologous DNA pairing and strand exchange,2,https://reactome.org/PathwayBrowser/#/R-SCE-5693616,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-430039,mRNA decay by 5' to 3' exoribonuclease,12,https://reactome.org/PathwayBrowser/#/R-SCE-430039,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5689896,Ovarian tumor domain proteases,2,https://reactome.org/PathwayBrowser/#/R-SCE-5689896,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9755511,KEAP1-NFE2L2 pathway,7,https://reactome.org/PathwayBrowser/#/R-SCE-9755511,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-141405,Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components,5,https://reactome.org/PathwayBrowser/#/R-SCE-141405,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-141430,Inactivation of APC/C via direct inhibition of the APC/C complex,5,https://reactome.org/PathwayBrowser/#/R-SCE-141430,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-174143,APC/C-mediated degradation of cell cycle proteins,7,https://reactome.org/PathwayBrowser/#/R-SCE-174143,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-176408,Regulation of APC/C activators between G1/S and early anaphase,5,https://reactome.org/PathwayBrowser/#/R-SCE-176408,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-453276,Regulation of mitotic cell cycle,7,https://reactome.org/PathwayBrowser/#/R-SCE-453276,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-69618,Mitotic Spindle Checkpoint,5,https://reactome.org/PathwayBrowser/#/R-SCE-69618,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-73614,Pyrimidine salvage,4,https://reactome.org/PathwayBrowser/#/R-SCE-73614,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-166187,Mitochondrial Uncoupling,1,https://reactome.org/PathwayBrowser/#/R-SCE-166187,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9673163,Oleoyl-phe metabolism,1,https://reactome.org/PathwayBrowser/#/R-SCE-9673163,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2046104,alpha-linolenic (omega3) and linoleic (omega6) acid metabolism,4,https://reactome.org/PathwayBrowser/#/R-SCE-2046104,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2046106,alpha-linolenic acid (ALA) metabolism,4,https://reactome.org/PathwayBrowser/#/R-SCE-2046106,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-390247,Beta-oxidation of very long chain fatty acids,5,https://reactome.org/PathwayBrowser/#/R-SCE-390247,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-983189,Kinesins,1,https://reactome.org/PathwayBrowser/#/R-SCE-983189,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-156590,Glutathione conjugation,7,https://reactome.org/PathwayBrowser/#/R-SCE-156590,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-174403,Glutathione synthesis and recycling,5,https://reactome.org/PathwayBrowser/#/R-SCE-174403,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9603798,Class I peroxisomal membrane protein import,10,https://reactome.org/PathwayBrowser/#/R-SCE-9603798,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1369062,ABC transporters in lipid homeostasis,3,https://reactome.org/PathwayBrowser/#/R-SCE-1369062,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-70895,Branched-chain amino acid catabolism,3,https://reactome.org/PathwayBrowser/#/R-SCE-70895,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-429593,Inositol transporters,1,https://reactome.org/PathwayBrowser/#/R-SCE-429593,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-434313,Intracellular metabolism of fatty acids regulates insulin secretion,3,https://reactome.org/PathwayBrowser/#/R-SCE-434313,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-75876,Synthesis of very long-chain fatty acyl-CoAs,6,https://reactome.org/PathwayBrowser/#/R-SCE-75876,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1614558,Degradation of cysteine and homocysteine,3,https://reactome.org/PathwayBrowser/#/R-SCE-1614558,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1614603,Cysteine formation from homocysteine,2,https://reactome.org/PathwayBrowser/#/R-SCE-1614603,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9755088,Ribavirin ADME,5,https://reactome.org/PathwayBrowser/#/R-SCE-9755088,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-75109,Triglyceride biosynthesis,3,https://reactome.org/PathwayBrowser/#/R-SCE-75109,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8979227,Triglyceride metabolism,4,https://reactome.org/PathwayBrowser/#/R-SCE-8979227,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1483166,Synthesis of PA,13,https://reactome.org/PathwayBrowser/#/R-SCE-1483166,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-163560,Triglyceride catabolism,1,https://reactome.org/PathwayBrowser/#/R-SCE-163560,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-169911,Regulation of Apoptosis,2,https://reactome.org/PathwayBrowser/#/R-SCE-169911,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-112313,Neurotransmitter uptake and metabolism In glial cells,1,https://reactome.org/PathwayBrowser/#/R-SCE-112313,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-210455,Astrocytic Glutamate-Glutamine Uptake And Metabolism,1,https://reactome.org/PathwayBrowser/#/R-SCE-210455,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-156902,Peptide chain elongation,1,https://reactome.org/PathwayBrowser/#/R-SCE-156902,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5358493,Synthesis of diphthamide-EEF2,6,https://reactome.org/PathwayBrowser/#/R-SCE-5358493,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-6807047,Cholesterol biosynthesis via desmosterol,1,https://reactome.org/PathwayBrowser/#/R-SCE-6807047,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-6807062,Cholesterol biosynthesis via lathosterol,1,https://reactome.org/PathwayBrowser/#/R-SCE-6807062,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-381070,IRE1alpha activates chaperones,1,https://reactome.org/PathwayBrowser/#/R-SCE-381070,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-381119,Unfolded Protein Response (UPR),1,https://reactome.org/PathwayBrowser/#/R-SCE-381119,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1483248,Synthesis of PIPs at the ER membrane,4,https://reactome.org/PathwayBrowser/#/R-SCE-1483248,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5663213,RHO GTPases Activate WASPs and WAVEs,9,https://reactome.org/PathwayBrowser/#/R-SCE-5663213,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-114604,GPVI-mediated activation cascade,2,https://reactome.org/PathwayBrowser/#/R-SCE-114604,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1855204,Synthesis of IP3 and IP4 in the cytosol,4,https://reactome.org/PathwayBrowser/#/R-SCE-1855204,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-202433,Generation of second messenger molecules,1,https://reactome.org/PathwayBrowser/#/R-SCE-202433,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),4,https://reactome.org/PathwayBrowser/#/R-SCE-2559584,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2995383,Initiation of Nuclear Envelope (NE) Reformation,2,https://reactome.org/PathwayBrowser/#/R-SCE-2995383,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-77289,Mitochondrial Fatty Acid Beta-Oxidation,3,https://reactome.org/PathwayBrowser/#/R-SCE-77289,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-432142,Platelet sensitization by LDL,5,https://reactome.org/PathwayBrowser/#/R-SCE-432142,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-525793,Myogenesis,3,https://reactome.org/PathwayBrowser/#/R-SCE-525793,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9013423,RAC3 GTPase cycle,9,https://reactome.org/PathwayBrowser/#/R-SCE-9013423,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2500257,Resolution of Sister Chromatid Cohesion,8,https://reactome.org/PathwayBrowser/#/R-SCE-2500257,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2565942,Regulation of PLK1 Activity at G2/M Transition,1,https://reactome.org/PathwayBrowser/#/R-SCE-2565942,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9634600,"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism",3,https://reactome.org/PathwayBrowser/#/R-SCE-9634600,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8850843,Phosphate bond hydrolysis by NTPDase proteins,2,https://reactome.org/PathwayBrowser/#/R-SCE-8850843,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8956319,Nucleotide catabolism,6,https://reactome.org/PathwayBrowser/#/R-SCE-8956319,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1237112,Methionine salvage pathway,3,https://reactome.org/PathwayBrowser/#/R-SCE-1237112,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2161522,Abacavir ADME,1,https://reactome.org/PathwayBrowser/#/R-SCE-2161522,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2161541,Abacavir metabolism,1,https://reactome.org/PathwayBrowser/#/R-SCE-2161541,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-71384,Ethanol oxidation,6,https://reactome.org/PathwayBrowser/#/R-SCE-71384,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-264642,Acetylcholine Neurotransmitter Release Cycle,1,https://reactome.org/PathwayBrowser/#/R-SCE-264642,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1834949,Cytosolic sensors of pathogen-associated DNA ,1,https://reactome.org/PathwayBrowser/#/R-SCE-1834949,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-68616,Assembly of the ORC complex at the origin of replication,5,https://reactome.org/PathwayBrowser/#/R-SCE-68616,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-156588,Glucuronidation,1,https://reactome.org/PathwayBrowser/#/R-SCE-156588,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-173599,"Formation of the active cofactor, UDP-glucuronate",1,https://reactome.org/PathwayBrowser/#/R-SCE-173599,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-163765,ChREBP activates metabolic gene expression,3,https://reactome.org/PathwayBrowser/#/R-SCE-163765,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-427975,Proton/oligopeptide cotransporters,1,https://reactome.org/PathwayBrowser/#/R-SCE-427975,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2468052,Establishment of Sister Chromatid Cohesion,6,https://reactome.org/PathwayBrowser/#/R-SCE-2468052,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8854214,TBC/RABGAPs,6,https://reactome.org/PathwayBrowser/#/R-SCE-8854214,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9609523,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,9,https://reactome.org/PathwayBrowser/#/R-SCE-9609523,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-157579,Telomere Maintenance,2,https://reactome.org/PathwayBrowser/#/R-SCE-157579,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-171319,Telomere Extension By Telomerase,2,https://reactome.org/PathwayBrowser/#/R-SCE-171319,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-180786,Extension of Telomeres,2,https://reactome.org/PathwayBrowser/#/R-SCE-180786,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-73886,Chromosome Maintenance,2,https://reactome.org/PathwayBrowser/#/R-SCE-73886,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-977347,Serine biosynthesis,4,https://reactome.org/PathwayBrowser/#/R-SCE-977347,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-195721,Signaling by WNT,4,https://reactome.org/PathwayBrowser/#/R-SCE-195721,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-3238698,WNT ligand biogenesis and trafficking,4,https://reactome.org/PathwayBrowser/#/R-SCE-3238698,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-75067,Processing of Capped Intronless Pre-mRNA,8,https://reactome.org/PathwayBrowser/#/R-SCE-75067,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-77595,Processing of Intronless Pre-mRNAs,8,https://reactome.org/PathwayBrowser/#/R-SCE-77595,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2046105,Linoleic acid (LA) metabolism,2,https://reactome.org/PathwayBrowser/#/R-SCE-2046105,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9759194,Nuclear events mediated by NFE2L2,3,https://reactome.org/PathwayBrowser/#/R-SCE-9759194,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9818027,NFE2L2 regulating anti-oxidant/detoxification enzymes,3,https://reactome.org/PathwayBrowser/#/R-SCE-9818027,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5689603,UCH proteinases,2,https://reactome.org/PathwayBrowser/#/R-SCE-5689603,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-196819,Vitamin B1 (thiamin) metabolism,2,https://reactome.org/PathwayBrowser/#/R-SCE-196819,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5661270,Formation of xylulose-5-phosphate,4,https://reactome.org/PathwayBrowser/#/R-SCE-5661270,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1482801,Acyl chain remodelling of PS,10,https://reactome.org/PathwayBrowser/#/R-SCE-1482801,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-879518,Transport of organic anions,4,https://reactome.org/PathwayBrowser/#/R-SCE-879518,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-197264,Nicotinamide salvaging,3,https://reactome.org/PathwayBrowser/#/R-SCE-197264,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-196783,Coenzyme A biosynthesis,4,https://reactome.org/PathwayBrowser/#/R-SCE-196783,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-199220,Vitamin B5 (pantothenate) metabolism,4,https://reactome.org/PathwayBrowser/#/R-SCE-199220,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-917729,Endosomal Sorting Complex Required For Transport (ESCRT),8,https://reactome.org/PathwayBrowser/#/R-SCE-917729,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-212165,Epigenetic regulation of gene expression,6,https://reactome.org/PathwayBrowser/#/R-SCE-212165,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9772755,Formation of WDR5-containing histone-modifying complexes,6,https://reactome.org/PathwayBrowser/#/R-SCE-9772755,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9646399,Aggrephagy,3,https://reactome.org/PathwayBrowser/#/R-SCE-9646399,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-73843,5-Phosphoribose 1-diphosphate biosynthesis,4,https://reactome.org/PathwayBrowser/#/R-SCE-73843,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-442742,CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling,1,https://reactome.org/PathwayBrowser/#/R-SCE-442742,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-444257,RSK activation,1,https://reactome.org/PathwayBrowser/#/R-SCE-444257,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-77286,mitochondrial fatty acid beta-oxidation of saturated fatty acids,1,https://reactome.org/PathwayBrowser/#/R-SCE-77286,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-77346,Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA,1,https://reactome.org/PathwayBrowser/#/R-SCE-77346,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-964975,Vitamins B6 activation to pyridoxal phosphate,2,https://reactome.org/PathwayBrowser/#/R-SCE-964975,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-426048,Arachidonate production from DAG,1,https://reactome.org/PathwayBrowser/#/R-SCE-426048,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-189200,Cellular hexose transport,2,https://reactome.org/PathwayBrowser/#/R-SCE-189200,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-196836,Vitamin C (ascorbate) metabolism,3,https://reactome.org/PathwayBrowser/#/R-SCE-196836,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5653890,Lactose synthesis,1,https://reactome.org/PathwayBrowser/#/R-SCE-5653890,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8963676,Intestinal absorption,3,https://reactome.org/PathwayBrowser/#/R-SCE-8963676,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8963743,Digestion and absorption,4,https://reactome.org/PathwayBrowser/#/R-SCE-8963743,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8981373,Intestinal hexose absorption,2,https://reactome.org/PathwayBrowser/#/R-SCE-8981373,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-71240,Tryptophan catabolism,7,https://reactome.org/PathwayBrowser/#/R-SCE-71240,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-110314,Recognition of DNA damage by PCNA-containing replication complex,3,https://reactome.org/PathwayBrowser/#/R-SCE-110314,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1483148,Synthesis of PG,1,https://reactome.org/PathwayBrowser/#/R-SCE-1483148,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1482798,Acyl chain remodeling of CL,6,https://reactome.org/PathwayBrowser/#/R-SCE-1482798,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1482925,Acyl chain remodelling of PG,9,https://reactome.org/PathwayBrowser/#/R-SCE-1482925,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5693537,Resolution of D-Loop Structures,2,https://reactome.org/PathwayBrowser/#/R-SCE-5693537,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-5693568,Resolution of D-loop Structures through Holliday Junction Intermediates,2,https://reactome.org/PathwayBrowser/#/R-SCE-5693568,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-426117,Cation-coupled Chloride cotransporters,1,https://reactome.org/PathwayBrowser/#/R-SCE-426117,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-156584,Cytosolic sulfonation of small molecules,3,https://reactome.org/PathwayBrowser/#/R-SCE-156584,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1630316,Glycosaminoglycan metabolism,3,https://reactome.org/PathwayBrowser/#/R-SCE-1630316,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-174362,Transport and synthesis of PAPS,3,https://reactome.org/PathwayBrowser/#/R-SCE-174362,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-427601,Multifunctional anion exchangers,2,https://reactome.org/PathwayBrowser/#/R-SCE-427601,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-427652,Sodium-coupled phosphate cotransporters,1,https://reactome.org/PathwayBrowser/#/R-SCE-427652,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-75153,Apoptotic execution phase,3,https://reactome.org/PathwayBrowser/#/R-SCE-75153,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8963691,Phenylalanine and tyrosine metabolism,2,https://reactome.org/PathwayBrowser/#/R-SCE-8963691,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8964208,Phenylalanine metabolism,2,https://reactome.org/PathwayBrowser/#/R-SCE-8964208,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-418359,Reduction of cytosolic Ca++ levels,1,https://reactome.org/PathwayBrowser/#/R-SCE-418359,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-418360,Platelet calcium homeostasis,1,https://reactome.org/PathwayBrowser/#/R-SCE-418360,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,5,https://reactome.org/PathwayBrowser/#/R-SCE-8854050,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1660499,Synthesis of PIPs at the plasma membrane,8,https://reactome.org/PathwayBrowser/#/R-SCE-1660499,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-8847453,Synthesis of PIPs in the nucleus,1,https://reactome.org/PathwayBrowser/#/R-SCE-8847453,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1482788,Acyl chain remodelling of PC,6,https://reactome.org/PathwayBrowser/#/R-SCE-1482788,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1482839,Acyl chain remodelling of PE,7,https://reactome.org/PathwayBrowser/#/R-SCE-1482839,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1482922,Acyl chain remodelling of PI,5,https://reactome.org/PathwayBrowser/#/R-SCE-1482922,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1483115,Hydrolysis of LPC,5,https://reactome.org/PathwayBrowser/#/R-SCE-1483115,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1483152,Hydrolysis of LPE,4,https://reactome.org/PathwayBrowser/#/R-SCE-1483152,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-6811436,COPI-independent Golgi-to-ER retrograde traffic,4,https://reactome.org/PathwayBrowser/#/R-SCE-6811436,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-196741,"Cobalamin (Cbl, vitamin B12) transport and metabolism",1,https://reactome.org/PathwayBrowser/#/R-SCE-196741,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-2142691,Synthesis of Leukotrienes (LT) and Eoxins (EX),3,https://reactome.org/PathwayBrowser/#/R-SCE-2142691,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9707564,Cytoprotection by HMOX1,1,https://reactome.org/PathwayBrowser/#/R-SCE-9707564,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-9758890,Transport of RCbl within the body,1,https://reactome.org/PathwayBrowser/#/R-SCE-9758890,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-351200,Interconversion of polyamines,1,https://reactome.org/PathwayBrowser/#/R-SCE-351200,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-389599,Alpha-oxidation of phytanate,3,https://reactome.org/PathwayBrowser/#/R-SCE-389599,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-727802,Transport of nucleotide sugars,1,https://reactome.org/PathwayBrowser/#/R-SCE-727802,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-112311,Neurotransmitter clearance,3,https://reactome.org/PathwayBrowser/#/R-SCE-112311,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-380612,Metabolism of serotonin,3,https://reactome.org/PathwayBrowser/#/R-SCE-380612,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-380615,Serotonin clearance from the synaptic cleft,3,https://reactome.org/PathwayBrowser/#/R-SCE-380615,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-445355,Smooth Muscle Contraction,4,https://reactome.org/PathwayBrowser/#/R-SCE-445355,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-70350,Fructose catabolism,4,https://reactome.org/PathwayBrowser/#/R-SCE-70350,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-SCE-1296071,Potassium Channels,1,https://reactome.org/PathwayBrowser/#/R-SCE-1296071,2023-05-10,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
