annotation_id,annotation_name,annotation_description,size,linkout,date_download,go_download_link
GO:0042995,cell projection,"A prolongation or process extending from a cell, e.g. a flagellum or axon. [GOC:jl, http://www.cogsci.princeton.edu/~wn/]",143,http://amigo.geneontology.org/amigo/term/GO:0042995,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0071944,cell periphery,"The broad region around and including the plasma membrane of a cell,  encompassing the cell cortex (inside the cell), the plasma membrane, and any external encapsulating structures. [GOC:pdt]",61,http://amigo.geneontology.org/amigo/term/GO:0071944,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0072686,mitotic spindle,"A spindle that forms as part of mitosis. Mitotic and meiotic spindles contain distinctive complements of proteins associated with microtubules. [GOC:mah, GOC:vw, PMID:11408572, PMID:18367542, PMID:8027178]",158,http://amigo.geneontology.org/amigo/term/GO:0072686,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0099512,supramolecular fiber,A polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure. [GOC:dos],5,http://amigo.geneontology.org/amigo/term/GO:0099512,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0000801,central element,A structural unit of the synaptonemal complex found between the lateral elements. [GOC:elh],12,http://amigo.geneontology.org/amigo/term/GO:0000801,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005694,chromosome,A structure composed of a very long molecule of DNA and associated proteins (e.g. histones) that carries hereditary information. [ISBN:0198547684],251,http://amigo.geneontology.org/amigo/term/GO:0005694,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0062023,collagen-containing extracellular matrix,"An extracellular matrix consisting mainly of proteins (especially collagen) and glycosaminoglycans (mostly as proteoglycans) that provides not only essential physical scaffolding for the cellular constituents but can also initiate crucial biochemical and biomechanical cues required for tissue morphogenesis, differentiation and homeostasis. The components are secreted by cells in the vicinity and form a sheet underlying or overlying cells such as endothelial and epithelial cells. [GOC:BHF, GOC:rph, PMID:21123617]",990,http://amigo.geneontology.org/amigo/term/GO:0062023,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0016529,sarcoplasmic reticulum,"A fine reticular network of membrane-limited elements that pervades the sarcoplasm of a muscle cell; continuous over large portions of the cell and with the nuclear envelope; that part of the endoplasmic reticulum specialized for calcium release, uptake and storage. [GOC:mtg_muscle, ISBN:0124325653, ISBN:0198547684]",50,http://amigo.geneontology.org/amigo/term/GO:0016529,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0002102,podosome,"An actin-rich adhesion structure characterized by formation upon cell substrate contact and localization at the substrate-attached part of the cell, contain an F-actin-rich core surrounded by a ring structure containing proteins such as vinculin and talin, and have a diameter of 0.5 mm. [PMID:12837608, PMID:15890982]",31,http://amigo.geneontology.org/amigo/term/GO:0002102,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0070161,anchoring junction,A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix. [ISBN:0815332181],45,http://amigo.geneontology.org/amigo/term/GO:0070161,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005814,centriole,"A cellular organelle, found close to the nucleus in many eukaryotic cells, consisting of a small cylinder with microtubular walls, 300-500 nm long and 150-250 nm in diameter. It contains nine short, parallel, peripheral microtubular fibrils, each fibril consisting of one complete microtubule fused to two incomplete microtubules. Cells usually have two centrioles, lying at right angles to each other. At division, each pair of centrioles generates another pair and the twin pairs form the pole of the mitotic spindle. [ISBN:0198547684]",253,http://amigo.geneontology.org/amigo/term/GO:0005814,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0019898,extrinsic component of membrane,"The component of a membrane consisting of gene products and protein complexes that are loosely bound to one of its surfaces, but not integrated into the hydrophobic region. [GOC:dos, GOC:jl, GOC:mah]",57,http://amigo.geneontology.org/amigo/term/GO:0019898,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0030061,mitochondrial crista,"Any of the inward folds of the mitochondrial inner membrane. Their number, extent, and shape differ in mitochondria from different tissues and organisms. They appear to be devices for increasing the surface area of the mitochondrial inner membrane, where the enzymes of electron transport and oxidative phosphorylation are found. Their shape can vary with the respiratory state of the mitochondria. [ISBN:0198506732]",9,http://amigo.geneontology.org/amigo/term/GO:0030061,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0035869,ciliary transition zone,"A region of the cilium between the basal body and proximal segment that is characterized by Y-shaped assemblages that connect axonemal microtubules to the ciliary membrane. The ciliary transition zone appears to function as a gate that controls ciliary membrane composition and separates the cytosol from the ciliary plasm. [GOC:cilia, GOC:kmv, PMID:21422230]",41,http://amigo.geneontology.org/amigo/term/GO:0035869,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0097546,ciliary base,"Area of the cilium (also called flagellum) where the basal body and the axoneme are anchored to the plasma membrane. The ciliary base encompasses the distal part of the basal body, transition fibers and transition zone and is structurally and functionally very distinct from the rest of the cilium. In this area proteins are sorted and filtered before entering the cilium, and many ciliary proteins localize specifically to this area. [GOC:cilia, GOC:krc, PMID:22653444]",71,http://amigo.geneontology.org/amigo/term/GO:0097546,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0036464,cytoplasmic ribonucleoprotein granule,"A ribonucleoprotein granule located in the cytoplasm. [GOC:bf, GOC:PARL, PMID:15121898]",90,http://amigo.geneontology.org/amigo/term/GO:0036464,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0043231,intracellular membrane-bounded organelle,"Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane. [GOC:go_curators]",930,http://amigo.geneontology.org/amigo/term/GO:0043231,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0042383,sarcolemma,"The outer membrane of a muscle cell, consisting of the plasma membrane, a covering basement membrane (about 100 nm thick and sometimes common to more than one fiber), and the associated loose network of collagen fibers. [ISBN:0198506732]",118,http://amigo.geneontology.org/amigo/term/GO:0042383,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0098536,deuterosome,"A spherical, electron dense, cytoplasmic structure that is involved in de novo assembly of centrioles. [GOC:cilia, GOC:dos, PMID:24075808, PMID:25047614, PMID:5661997]",8,http://amigo.geneontology.org/amigo/term/GO:0098536,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0070939,Dsl1/NZR complex,"A multisubunit tethering complex, i.e. a protein complex involved in mediating the initial interaction between vesicles and the membranes with which they fuse, that is involved in trafficking from the Golgi apparatus to the ER. In Saccharomyces cerevisiae the Dsl1p complex contains Dsl1p, Tip20p, and Sec39p. [GOC:jh, GOC:mah, PMID:19151722, PMID:21550981]",8,http://amigo.geneontology.org/amigo/term/GO:0070939,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0008180,COP9 signalosome,"A protein complex that catalyzes the deneddylation of proteins, including the cullin component of SCF ubiquitin E3 ligase; deneddylation increases the activity of cullin family ubiquitin ligases. The signalosome is involved in many regulatory process, including some which control development, in many species; also regulates photomorphogenesis in plants; in many species its subunits are highly similar to those of the proteasome. [PMID:11019806, PMID:12186635, PMID:14570571]",46,http://amigo.geneontology.org/amigo/term/GO:0008180,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0036398,TCR signalosome,"A multi-protein complex containing at least the T-cell receptor complex and the LAT (linker for activation of T cells) scaffold protein. Also contains a variety of signaling proteins including co-receptors, kinases, phosphatases and adaptors such as CD8. Connects events on the plasma membrane to distal signaling cascades to ultimately modulate T cell biology. [GOC:krc, PMID:17534068, PMID:20107804, PMID:22426112]",2,http://amigo.geneontology.org/amigo/term/GO:0036398,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0001750,photoreceptor outer segment,"The outer segment of a vertebrate photoreceptor that contains a stack of membrane discs embedded with photoreceptor proteins. [GOC:cilia, GOC:krc, GOC:pde, ISBN:0824072820, PMID:19501669, PMID:26574505, PMID:6771304]",75,http://amigo.geneontology.org/amigo/term/GO:0001750,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0001917,photoreceptor inner segment,"The inner segment of a vertebrate photoreceptor containing mitochondria, ribosomes and membranes where opsin molecules are assembled and passed to be part of the outer segment discs. [GOC:add, PMID:12019563]",75,http://amigo.geneontology.org/amigo/term/GO:0001917,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0034451,centriolar satellite,"A small (70-100 nm) cytoplasmic granule that contains a number of centrosomal proteins; centriolar satellites traffic toward microtubule minus ends and are enriched near the centrosome. [GOC:BHF, PMID:10579718, PMID:12403812]",154,http://amigo.geneontology.org/amigo/term/GO:0034451,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0090543,Flemming body,"A cell part that is the central region of the midbody characterized by a gap in alpha-tubulin staining. It is a dense structure of antiparallel microtubules from the central spindle in the middle of the intercellular bridge. [GOC:pm, PMID:18641129, PMID:22522702]",34,http://amigo.geneontology.org/amigo/term/GO:0090543,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0030017,sarcomere,"The repeating unit of a myofibril in a muscle cell, composed of an array of overlapping thick and thin filaments between two adjacent Z discs. [ISBN:0815316194]",51,http://amigo.geneontology.org/amigo/term/GO:0030017,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0036379,myofilament,Any of the smallest contractile units of a myofibril (striated muscle fiber). [Wikipedia:Myofilament],1,http://amigo.geneontology.org/amigo/term/GO:0036379,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
GO:0005777,peroxisome,"A small organelle enclosed by a single membrane, and found in most eukaryotic cells. Contains peroxidases and other enzymes involved in a variety of metabolic processes including free radical detoxification, lipid catabolism and biosynthesis, and hydrogen peroxide metabolism. [GOC:pm, PMID:9302272, UniProtKB-KW:KW-0576]",251,http://amigo.geneontology.org/amigo/term/GO:0005777,2023-05-10,http://geneontology.org/gene-associations/goa_human.gaf.gz
