annotation_id,annotation_name,size,linkout,date_download,annotation_description,go_download_link
R-HSA-5693567,HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA),114,https://reactome.org/PathwayBrowser/#/R-HSA-5693567,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5693568,Resolution of D-loop Structures through Holliday Junction Intermediates,33,https://reactome.org/PathwayBrowser/#/R-HSA-5693568,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-6783310,Fanconi Anemia Pathway,38,https://reactome.org/PathwayBrowser/#/R-HSA-6783310,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-73894,DNA Repair,356,https://reactome.org/PathwayBrowser/#/R-HSA-73894,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9659379,Sensory processing of sound,78,https://reactome.org/PathwayBrowser/#/R-HSA-9659379,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9662360,Sensory processing of sound by inner hair cells of the cochlea,70,https://reactome.org/PathwayBrowser/#/R-HSA-9662360,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9662361,Sensory processing of sound by outer hair cells of the cochlea,56,https://reactome.org/PathwayBrowser/#/R-HSA-9662361,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-8964572,Lipid particle organization,6,https://reactome.org/PathwayBrowser/#/R-HSA-8964572,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-162587,HIV Life Cycle,186,https://reactome.org/PathwayBrowser/#/R-HSA-162587,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-162588,Budding and maturation of HIV virion,36,https://reactome.org/PathwayBrowser/#/R-HSA-162588,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-162599,Late Phase of HIV Life Cycle,173,https://reactome.org/PathwayBrowser/#/R-HSA-162599,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-162906,HIV Infection,308,https://reactome.org/PathwayBrowser/#/R-HSA-162906,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-174490,Membrane binding and targetting of GAG proteins,15,https://reactome.org/PathwayBrowser/#/R-HSA-174490,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-174495,"Synthesis And Processing Of GAG, GAGPOL Polyproteins",15,https://reactome.org/PathwayBrowser/#/R-HSA-174495,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-175474,Assembly Of The HIV Virion,24,https://reactome.org/PathwayBrowser/#/R-HSA-175474,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-917729,Endosomal Sorting Complex Required For Transport (ESCRT),31,https://reactome.org/PathwayBrowser/#/R-HSA-917729,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9609646,HCMV Infection,262,https://reactome.org/PathwayBrowser/#/R-HSA-9609646,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9610379,HCMV Late Events,173,https://reactome.org/PathwayBrowser/#/R-HSA-9610379,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9612973,Autophagy,212,https://reactome.org/PathwayBrowser/#/R-HSA-9612973,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-9615710,Late endosomal microautophagy,34,https://reactome.org/PathwayBrowser/#/R-HSA-9615710,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),98,https://reactome.org/PathwayBrowser/#/R-HSA-1168372,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1169091,Activation of NF-kappaB in B cells,73,https://reactome.org/PathwayBrowser/#/R-HSA-1169091,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1234174,Cellular response to hypoxia,88,https://reactome.org/PathwayBrowser/#/R-HSA-1234174,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,78,https://reactome.org/PathwayBrowser/#/R-HSA-1234176,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1236974,ER-Phagosome pathway,104,https://reactome.org/PathwayBrowser/#/R-HSA-1236974,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1236975,Antigen processing-Cross presentation,170,https://reactome.org/PathwayBrowser/#/R-HSA-1236975,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),55,https://reactome.org/PathwayBrowser/#/R-HSA-1236978,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1257604,PIP3 activates AKT signaling,320,https://reactome.org/PathwayBrowser/#/R-HSA-1257604,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-1280215,Cytokine Signaling in Immune system,852,https://reactome.org/PathwayBrowser/#/R-HSA-1280215,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-162909,Host Interactions of HIV factors,181,https://reactome.org/PathwayBrowser/#/R-HSA-162909,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-174113,SCF-beta-TrCP mediated degradation of Emi1,55,https://reactome.org/PathwayBrowser/#/R-HSA-174113,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-174143,APC/C-mediated degradation of cell cycle proteins,88,https://reactome.org/PathwayBrowser/#/R-HSA-174143,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-174154,APC/C:Cdc20 mediated degradation of Securin,68,https://reactome.org/PathwayBrowser/#/R-HSA-174154,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,74,https://reactome.org/PathwayBrowser/#/R-HSA-174178,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,73,https://reactome.org/PathwayBrowser/#/R-HSA-174184,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-176408,Regulation of APC/C activators between G1/S and early anaphase,81,https://reactome.org/PathwayBrowser/#/R-HSA-176408,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-176409,APC/C:Cdc20 mediated degradation of mitotic proteins,76,https://reactome.org/PathwayBrowser/#/R-HSA-176409,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,77,https://reactome.org/PathwayBrowser/#/R-HSA-176814,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-179419,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,74,https://reactome.org/PathwayBrowser/#/R-HSA-179419,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-180534,Vpu mediated degradation of CD4,53,https://reactome.org/PathwayBrowser/#/R-HSA-180534,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-180585,Vif-mediated degradation of APOBEC3G,56,https://reactome.org/PathwayBrowser/#/R-HSA-180585,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-195253,Degradation of beta-catenin by the destruction complex,92,https://reactome.org/PathwayBrowser/#/R-HSA-195253,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-195721,Signaling by WNT,413,https://reactome.org/PathwayBrowser/#/R-HSA-195721,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-201681,TCF dependent signaling in response to WNT,267,https://reactome.org/PathwayBrowser/#/R-HSA-201681,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation,50,https://reactome.org/PathwayBrowser/#/R-HSA-211733,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-2262752,Cellular responses to stress,830,https://reactome.org/PathwayBrowser/#/R-HSA-2262752,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-2467813,Separation of Sister Chromatids,191,https://reactome.org/PathwayBrowser/#/R-HSA-2467813,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-2555396,Mitotic Metaphase and Anaphase,257,https://reactome.org/PathwayBrowser/#/R-HSA-2555396,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-349425,Autodegradation of the E3 ubiquitin ligase COP1,52,https://reactome.org/PathwayBrowser/#/R-HSA-349425,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-350562,Regulation of ornithine decarboxylase (ODC),51,https://reactome.org/PathwayBrowser/#/R-HSA-350562,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-351202,Metabolism of polyamines,59,https://reactome.org/PathwayBrowser/#/R-HSA-351202,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-376176,Signaling by ROBO receptors,234,https://reactome.org/PathwayBrowser/#/R-HSA-376176,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-382556,ABC-family proteins mediated transport,103,https://reactome.org/PathwayBrowser/#/R-HSA-382556,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-3858494,Beta-catenin independent WNT signaling,183,https://reactome.org/PathwayBrowser/#/R-HSA-3858494,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-4086400,PCP/CE pathway,105,https://reactome.org/PathwayBrowser/#/R-HSA-4086400,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-446652,Interleukin-1 family signaling,156,https://reactome.org/PathwayBrowser/#/R-HSA-446652,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-449147,Signaling by Interleukins,522,https://reactome.org/PathwayBrowser/#/R-HSA-449147,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,56,https://reactome.org/PathwayBrowser/#/R-HSA-450408,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,89,https://reactome.org/PathwayBrowser/#/R-HSA-450531,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-453274,Mitotic G2-G2/M phases,205,https://reactome.org/PathwayBrowser/#/R-HSA-453274,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-453276,Regulation of mitotic cell cycle,88,https://reactome.org/PathwayBrowser/#/R-HSA-453276,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-4608870,Asymmetric localization of PCP proteins,65,https://reactome.org/PathwayBrowser/#/R-HSA-4608870,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-4641257,Degradation of AXIN,55,https://reactome.org/PathwayBrowser/#/R-HSA-4641257,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-4641258,Degradation of DVL,57,https://reactome.org/PathwayBrowser/#/R-HSA-4641258,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5358346,Hedgehog ligand biogenesis,69,https://reactome.org/PathwayBrowser/#/R-HSA-5358346,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5358351,Signaling by Hedgehog,226,https://reactome.org/PathwayBrowser/#/R-HSA-5358351,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5362768,Hh mutants are degraded by ERAD,56,https://reactome.org/PathwayBrowser/#/R-HSA-5362768,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5387390,Hh mutants abrogate ligand secretion,59,https://reactome.org/PathwayBrowser/#/R-HSA-5387390,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling,60,https://reactome.org/PathwayBrowser/#/R-HSA-5607761,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5607764,CLEC7A (Dectin-1) signaling,101,https://reactome.org/PathwayBrowser/#/R-HSA-5607764,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5610780,Degradation of GLI1 by the proteasome,62,https://reactome.org/PathwayBrowser/#/R-HSA-5610780,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5610783,Degradation of GLI2 by the proteasome,60,https://reactome.org/PathwayBrowser/#/R-HSA-5610783,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,60,https://reactome.org/PathwayBrowser/#/R-HSA-5610785,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5610787,Hedgehog 'off' state,175,https://reactome.org/PathwayBrowser/#/R-HSA-5610787,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5619084,ABC transporter disorders,78,https://reactome.org/PathwayBrowser/#/R-HSA-5619084,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5619115,Disorders of transmembrane transporters,181,https://reactome.org/PathwayBrowser/#/R-HSA-5619115,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5621481,C-type lectin receptors (CLRs),181,https://reactome.org/PathwayBrowser/#/R-HSA-5621481,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5632684,Hedgehog 'on' state,104,https://reactome.org/PathwayBrowser/#/R-HSA-5632684,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5658442,Regulation of RAS by GAPs,69,https://reactome.org/PathwayBrowser/#/R-HSA-5658442,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,475,https://reactome.org/PathwayBrowser/#/R-HSA-5663202,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5668541,TNFR2 non-canonical NF-kB pathway,106,https://reactome.org/PathwayBrowser/#/R-HSA-5668541,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5673001,RAF/MAP kinase cascade,292,https://reactome.org/PathwayBrowser/#/R-HSA-5673001,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5676590,NIK-->noncanonical NF-kB signaling,59,https://reactome.org/PathwayBrowser/#/R-HSA-5676590,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5678895,Defective CFTR causes cystic fibrosis,61,https://reactome.org/PathwayBrowser/#/R-HSA-5678895,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5683057,MAPK family signaling cascades,338,https://reactome.org/PathwayBrowser/#/R-HSA-5683057,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5684996,MAPK1/MAPK3 signaling,299,https://reactome.org/PathwayBrowser/#/R-HSA-5684996,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5687128,MAPK6/MAPK4 signaling,89,https://reactome.org/PathwayBrowser/#/R-HSA-5687128,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5688426,Deubiquitination,291,https://reactome.org/PathwayBrowser/#/R-HSA-5688426,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5689603,UCH proteinases,101,https://reactome.org/PathwayBrowser/#/R-HSA-5689603,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-5689880,Ub-specific processing proteases,205,https://reactome.org/PathwayBrowser/#/R-HSA-5689880,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-6807070,PTEN Regulation,175,https://reactome.org/PathwayBrowser/#/R-HSA-6807070,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-68882,Mitotic Anaphase,256,https://reactome.org/PathwayBrowser/#/R-HSA-68882,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-68886,M Phase,435,https://reactome.org/PathwayBrowser/#/R-HSA-68886,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-68949,Orc1 removal from chromatin,71,https://reactome.org/PathwayBrowser/#/R-HSA-68949,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6,73,https://reactome.org/PathwayBrowser/#/R-HSA-69017,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
R-HSA-69052,Switching of origins to a post-replicative state,92,https://reactome.org/PathwayBrowser/#/R-HSA-69052,2023-05-11,NA,https://reactome.org/download/current/UniProt2Reactome_All_Levels.txt
